order_id,customer_name,email,phone,product,category,quantity,price,order_date,status,country
1020,John Brown,john.brown@yahoo.com,655-577-7812,Keyboard,Audio ,4.0,573.67,12-27-2023,cancelled,
1220,Michael Moore,michael.moore@outlook.com,(848) 342-9220,Tablet, Mobile,1.0,1467.46,13/01/2024,returned,USA
1380,Barbara Johnson,barbara.johnson@gmail.com,2925309947,Speaker,audio,1.0,1428.8,01-15-2024,delivered,Germany
1068,jennifer miller,jennifer.miller@yahoo.com,N/A,Phone,Computing ,1.0,£149.73,2024/01/29,Cancelled,UK
1420,Michael  Miller,michael.miller@gmail.com,,Laptop,Computing,1.0,£1365.53,2023/09/26,Shipped,Germany
1357,james wilson,james.wilson@yahoo.com,,Mouse,ACCESSORIES,10.0,579.15,2023/05/14,Delivered,Canada
1150,william brown,william.brown@gmail.com,3978036657,Headphones, Mobile,1.0,1142.36,,CANCELLED,Canada
1225,ROBERT GARCIA,robert.garcia@yahoo.com,N/A,Keyboard,,2.0,$1018.19,2023/11/17,DELIVERED,USA
1248,Patricia Smith,patricia.smith@gmail.com,755-954-8742,Monitor,audio,1.0,£47.52,19/05/2024,RETURNED,Germany
1473,william brown,william.brown@yahoo.com,(508) 741-2619,Webcam,ELECTRONICS,1.0,$672.72,09-08-2023,SHIPPED,UK
1152,Jennifer Wilson,jennifer.wilson@gmail.com,3077358259,Mouse,,1.0,$444.8,30/11/2024,Shipped,
1120,LINDA GARCIA,linda.garcia@yahoo.com,126-426-4588,Monitor,Electronics ,2.0,,13/06/2023,SHIPPED,UK
1318,michael miller,michael.miller@gmail.com,N/A,Keyboard,accessories,3.0,1227.75,2023/06/12,returned,Canada
1494,linda williams,linda.williams@yahoo.com,,Keyboard,ACCESSORIES,1.0,£1445.22,24 May 2023,,Canada
1292,linda miller,linda.miller@gmail.com,5968288499,Webcam,Mobile,3.0,$712.67,07-26-2024,DELIVERED,France
1234,william brown,william.brown@gmail.com,,Webcam,,2.0,84.34,02 Jun 2023,Cancelled,UK
1011,Barbara  Johnson,barbara.johnson@outlook.com,6354235272,Mouse,ACCESSORIES,1.0,£1009.18,04-13-2024,Delivered,France
1280,jennifer williams,invalid-email,N/A,Webcam,Electronics,1.0,24.89,16 Apr 2024,RETURNED,France
1072,barbara moore,barbara.mooreoutlook.com,2746367229,Keyboard, Electronics,1.0,£33.31,2024-03-04,CANCELLED,UK
1253,ROBERT MOORE,robert.moore@yahoo.com,,Speaker,Electronics,4.0,$329.41,2023-10-16,Returned,USA
1093,Barbara  Garcia,barbara.garcia@gmail.com,,Keyboard, Mobile,3.0,£258.41,11-05-2023,Cancelled,USA
1169,Patricia Garcia,patricia.garciaoutlook.com,(510) 728-9536,Speaker,electronics,3.0,£21.01,19/07/2023,RETURNED,Canada
1350,james moore,james.mooreoutlook.com,8196476653,Webcam,,1.0,$1013.41,29/06/2023,Pending,Canada
1416,James Johnson,james.johnson@yahoo.com,N/A,Monitor,,1.0,$1161.55,2024/07/01,CANCELLED,USA
1375,Linda  Jones,linda.jones@yahoo.com,552-765-3301,Speaker,Audio,2.0,$604.4,03-27-2024,RETURNED,Germany
1401,James  Williams,james.williams@gmail.com,245-465-9156,Keyboard,Mobile ,1.0,$1117.83,22/01/2024,PENDING,Canada
1193,william johnson,william.johnson@yahoo.com,(503) 251-3165,Phone, Audio,5.0,601.79,2024/02/13,CANCELLED,UK
1258,Linda Smith,linda.smith@gmail.com,9818985965,Charger,audio,3.0,733.75,05 Aug 2024,RETURNED,Canada
1067,Barbara Smith,invalid-email,,Laptop, Audio,2.0,727.0,01 Nov 2023,DELIVERED,USA
1340,Linda  Garcia,invalid-email,,Tablet,electronics,14.0,1299.45,08 Nov 2023,SHIPPED,UK
1073,PATRICIA WILSON,patricia.wilson@outlook.com,N/A,Webcam, Computing,2.0,$917.06,09-10-2023,returned,UK
1196,WILLIAM SMITH,,908-813-5444,Charger,Electronics,2.0,£996.16,21/04/2023,PENDING,France
1484,robert brown,robert.brownyahoo.com,226-954-7145,Charger,Accessories ,3.0,$660.63,30 Jul 2023,Returned,USA
1344,Robert Smith,robert.smith@gmail.com,N/A,Laptop,ACCESSORIES,5.0,£1357.41,2024/11/05,Cancelled,Canada
1138,,john.garcia@gmail.com,,Headphones,Audio,8.0,,18 Feb 2024,cancelled,USA
1261,Michael  Brown,michael.brown@outlook.com,9061779779,Monitor,Computing,13.0,$606.03,01/10/2024,Returned,Canada
1039,ROBERT DAVIS,robert.davis@outlook.com,923-217-8673,Headphones,Accessories ,1.0,1187.07,2023/09/28,delivered,Germany
1463,Jennifer Brown,jennifer.brown@outlook.com,,Tablet,MOBILE,3.0,1395.16,12-18-2023,pending,France
1202,James  Brown,james.brownoutlook.com,6288831807,Monitor,Audio ,2.0,694.71,2023/10/29,DELIVERED,Canada
1305,Linda  Johnson,linda.johnson@outlook.com,(162) 134-7183,Phone,Accessories,1.0,455.7,09/03/2023,DELIVERED,USA
1291,Jennifer Davis,jennifer.davis@gmail.com,948-521-2342,Laptop,audio,1.0,£672.02,2024/11/24,CANCELLED,Canada
1449,James Garcia,james.garcia@outlook.com,(973) 298-1273,Mouse, Accessories,15.0,,02/03/2024,Delivered,Canada
1190,,jennifer.garcia@outlook.com,,Webcam,Accessories ,2.0,,11/02/2024,delivered,Canada
1252,Mary Johnson,mary.johnson@yahoo.com,143-301-2766,Webcam,Mobile,1.0,1363.25,03-09-2023,Delivered,USA
1113,jennifer miller,jennifer.miller@gmail.com,9781367870,Mouse,Accessories ,2.0,,2023/05/03,Delivered,UK
1438,michael miller,michael.miller@outlook.com,982-186-2253,Webcam,Audio,4.0,$909.28,2023/04/08,Cancelled,Canada
1184,Jennifer Williams,jennifer.williams@outlook.com,N/A,Monitor,ACCESSORIES,1.0,$1460.04,10 Oct 2024,Pending,UK
1153,Linda Williams,linda.williams@gmail.com,N/A,Speaker,MOBILE,2.0,$790.47,17/06/2024,Returned,France
1313,,john.johnson@yahoo.com,N/A,Webcam,MOBILE,3.0,703.99,12 Jan 2024,pending,France
1326,BARBARA DAVIS,barbara.davis@gmail.com,,Tablet,Computing,2.0,$517.38,,SHIPPED,UK
1192,Robert  Smith,robert.smith@gmail.com,N/A,Tablet,electronics,3.0,85.92,2023/11/23,Returned,Germany
1045,Patricia  Miller,patricia.miller@gmail.com,N/A,Phone,Computing ,2.0,$564.58,30/04/2024,Delivered,USA
1445,BARBARA MOORE,barbara.moore@outlook.com,7845844429,Laptop,accessories,6.0,$224.01,01/05/2024,Pending,USA
1276,James Garcia,james.garcia@outlook.com,5634323118,Laptop,COMPUTING,1.0,823.0,05 Apr 2023,Pending,UK
1007,Patricia  Jones,patricia.jones@outlook.com,548-629-8397,Keyboard,Accessories,1.0,$884.52,2024-08-25,Delivered,USA
1251,Mary  Miller,mary.miller@gmail.com,(234) 117-8856,Monitor,computing,18.0,£787.07,06-26-2023,DELIVERED,USA
1312,William  Garcia,william.garcia@outlook.com,,Charger,Audio ,12.0,604.41,2023-08-01,shipped,UK
1076,john miller,john.miller@gmail.com,5069069116,Monitor,Electronics,13.0,£906.16,19 Oct 2023,RETURNED,France
1001,MARY SMITH,mary.smith@gmail.com,854-204-9935,Speaker,Audio,1.0,331.86,2024-07-28,returned,UK
1429,LINDA MILLER,linda.miller@yahoo.com,851-287-9345,Headphones, Electronics,,572.16,2023/06/30,returned,USA
1392,William Wilson,william.wilson@yahoo.com,N/A,Monitor,COMPUTING,3.0,£124.25,2024/05/20,delivered,Germany
1433,,james.smith@gmail.com,(993) 325-4205,Charger,Accessories ,3.0,$427.49,12/10/2024,RETURNED,UK
1069,Robert Davis,robert.davis@gmail.com,6175684944,Speaker,Computing,2.0,744.87,2023/10/20,Delivered,France
1168,ROBERT MOORE,robert.moore@outlook.com,2419752951,Charger,,10.0,£603.84,2024/07/17,Delivered,France
1367,barbara garcia,barbara.garcia@outlook.com,,Webcam,,3.0,,2024/06/23,SHIPPED,USA
1346,PATRICIA JOHNSON,patricia.johnson@outlook.com,,Webcam,mobile,1.0,477.96,24/01/2024,Returned,USA
1399,jennifer johnson,jennifer.johnson@gmail.com,N/A,Tablet,Computing,2.0,$1322.48,26/11/2024,returned,France
1186,william davis,william.davis@outlook.com,(456) 431-8674,Speaker,mobile,6.0,£236.76,2023/09/27,pending,USA
1349,Patricia Jones,patricia.jones@yahoo.com,420-965-2476,Phone,Accessories,9.0,£90.83,21 Jul 2024,delivered,Canada
1212,Mary  Garcia,mary.garcia@gmail.com,884-774-6119,Speaker,computing,1.0,£292.86,06-29-2024,CANCELLED,USA
1048,Barbara Moore,barbara.moore@gmail.com,872-732-1815,Monitor,Audio ,19.0,£665.86,2023/08/09,delivered,France
1197,John  Brown,john.brown@outlook.com,,Monitor,Computing ,1.0,£32.47,12-30-2023,,Germany
1176,Barbara  Smith,barbara.smith@gmail.com,N/A,Phone,AUDIO,2.0,£543.66,19/12/2023,Cancelled,Germany
